ReactionID,ReactionName,ReactionSubSystem,minFluxWT,maxFluxWT,minFluxMUT,maxFluxMUT
ThrA_c,"Thr aldolase","glycine synthesis",0.36922451427104,0.369684075678915,0.320022886188972,0.362931344803472
ACDOxRed_c,"ACD oxidoreductase","glycine synthesis",0.36922451427104,0.369684075678915,0.320022886188972,0.362931344803472
GCAO_h,"GCA oxidase","glycine synthesis",0.00083123294604287,0.00451459510718522,4.39053284164802,4.60050150427319
CAT_h,"Catalase","glycine synthesis",0.000415616473021435,0.00225729755359261,2.19526642082401,2.30025075213658
GGAT_h,"Glu:GLX aminotransferase","glycine synthesis",0,0.00451459890137684,4.39053284164933,4.60050150420407
ALS1_h,"AL synthase","isoleucine synthesis, leucine synthesis, valine synthesis",0.160683376678207,0.16073433023211,0.144967858542032,0.153246959864603
ALS3_h,"AL synthase","leucine synthesis, valine synthesis",0.124130083975274,0.124181037529392,0.111989633420039,0.120268734742661
KARI3_h,"Ketol-acid reductoisomerase","leucine synthesis, valine synthesis",0.124130083975274,0.124181037529392,0.111989633420039,0.120268734742661
KARI4_h,"Ketol-acid reductoisomerase","leucine synthesis, valine synthesis",0.124130083975274,0.124181037529392,0.111989633420039,0.120268734742661
DHADA2_h,"DH-acid dehydratase","leucine synthesis, valine synthesis",0.124130083975274,0.124181037529392,0.111989633420039,0.120268734742661
2IPMS_h,"2-IPM synthase","leucine synthesis",0.0646088299060921,0.0646400738650992,0.0582898113947579,0.0638714042984977
3IPMDA1_h,"3-IPM dehydratase","leucine synthesis",0.0646088299060921,0.0646400738650992,0.0582898113947579,0.0638714042984977
3IPMDA2_h,"3-IPM dehydratase","leucine synthesis",0.0646088299060921,0.0646400738650992,0.0582898113947579,0.0638714042984977
3IPMDH_h,"3-IPM dehydrogenase","leucine synthesis",0.0646088299060921,0.0646400738650992,0.0582898113947579,0.0638714042984977
IPODC_h,"spontaneous","leucine synthesis",0.0646088299060921,0.0646400738650992,0.0582898113947579,0.0638714042984977
BAATA2_h,"B.-chain-aa transaminase","leucine synthesis",0.0646088299060921,0.0646400738650992,0.0582898113947579,0.0638714042984977
AspK_h,"Asp kinase","lysine synthesis, methionine synthesis, threonine synthesis",0.517232659766344,0.517692221175238,0.453555205198523,0.496463663685627
Asp-SeADH_h,"Asp-SeA dehydrogenase","lysine synthesis",0.517232659766344,0.517692221175238,0.453555205198523,0.496463663685627
HSerK_h,"H-Ser kinase","methionine synthesis, threonine synthesis",0.475077292666767,0.475536854081114,0.41552281239588,0.458431270733128
CHRM_c,"CHR mutase","phenylalanine synthesis, tyrosine synthesis",0.0462643156786271,0.0462926325384966,0.0417394687252734,0.0460702543400027
GPAT_h,"Glu:PRE aminotransferase","phenylalanine synthesis, tyrosine synthesis",0.0462643156786271,0.0462926325384966,0.0417394687252734,0.0460702543400027
PGADH_h,"PGA dehydrogenase","serine synthesis",0.0205442951739769,0.0221853258851771,0.0252714754994945,0.236365159859332
PSerAT_h,"PSer aminotransferase","serine synthesis",0.0205442951739769,0.0221853258851771,0.0252714754994945,0.236365159859332
PSerP_h,"PSer phosphatase","serine synthesis",0.0205442951739769,0.0221853258851771,0.0252714754994945,0.236365159859332
ThrS_h,"Threonine synthase","threonine synthesis",0.461398334751389,0.46185789616321,0.403181714776235,0.446090173215954
ATase_h,"ATase","IMP synthesis",0.000831232946059302,0.000831232946059302,0.000749934826584205,0.000751436197575561
PRAGlyL_h,"PRA-Gly ligase","IMP synthesis",0.000831232946059302,0.000831232946059302,0.000749934826584205,0.000751436197575561
GARFT_h,"GAR formyltransferase","IMP synthesis",0.000831232946059302,0.000831232946059302,0.000749934826584205,0.000751436197575561
FGAMS_h,"FGAM synthase","IMP synthesis",0.000831232946059302,0.000831232946059302,0.000749934826584205,0.000751436197575561
FGAMCL_h,"FGAM cyclo-ligase","IMP synthesis",0.000831232946059302,0.000831232946059302,0.000749934826584205,0.000751436197575561
AIRC_h,"AIR carboxylase","IMP synthesis",0.000831232946059302,0.000831232946059302,0.000749934826584205,0.000751436197575561
SAICARS_h,"SAICAR synthase","IMP synthesis",0.000831232946059302,0.000831232946059302,0.000749934826584205,0.000751436197575561
DCAMPL1_h,"Adenylo-SCA lyase","IMP synthesis",0.000831232946059302,0.000831232946059302,0.000749934826584205,0.000751436197575561
AMPDA_c,"AMP deaminase","GMP synthesis",0.000315855416333652,0.000315855416333652,0.00028496341247482,0.00028496341247482
IMPDH_c,"IMP dehydrogenase","GMP synthesis",0.000315855416333652,0.000315855416333652,0.00028496341247482,0.00028496341247482
GMPS_c,"GMP synthase","GMP synthesis",0.000315855416333652,0.000315855416333652,0.00028496341247482,0.00028496341247482
AspCT_h,"Asp carbamoyltransferase","UMP synthesis",0.000897656218192322,0.000897656218192322,0.000809861620024031,0.000811482964608663
DHOase_h,"DHOase","UMP synthesis",0.000897656218192322,0.000897656218192322,0.000809861620024031,0.000811482964608663
DHODH_m,"DHO dehydrogenase","UMP synthesis",0.000897656218192322,0.000897656218192322,0.000809861620024031,0.000811482964608663
OROPRT_c,"ORO PR-transferase","UMP synthesis",0.000897656218192322,0.000897656218192322,0.000809861620024031,0.000811482964608663
OMPDC_c,"OMP decarboxylase","UMP synthesis",0.000897656218192322,0.000897656218192322,0.000809861620024031,0.000811482964608663
CTPS_c,"CTP synthase","CTP synthesis",0.000366253763791005,0.000366253763791005,0.000330432587077696,0.000330432587077696
GMPK_c,"guanylate kinase","nucleotide metabolism",0.000315855416333652,0.000315855416333652,0.00028496341247482,0.00028496341247482
NMPK_c,"UMP/CMP kinase","nucleotide metabolism",0.000897656218192322,0.000897656218192322,0.000809861620024031,0.000811482964608663
CTPP_c,"Nucleoside-triphosphatase","nucleotide metabolism",0.000164261582031773,0.000164261582031773,0.00014819610028419,0.00014819610028419
ADPR_c,"Ribonucleoside-diphosphate reductase","nucleotide metabolism",0.000277083074422174,0.000277083074422174,0.000249983170600278,0.000249983170600278
CDPR_c,"Ribonucleoside-diphosphate reductase","nucleotide metabolism",0.000164261582031773,0.000164261582031773,0.00014819610028419,0.00014819610028419
GDPR_c,"Ribonucleoside-diphosphate reductase","nucleotide metabolism",0.00015113807209637,0.00015113807209637,0.000136356125468343,0.000136356125468343
UDPR_c,"Ribonucleoside-diphosphate reductase","nucleotide metabolism",0.000281925547855702,0.000281925547855702,0.000254352029524575,0.000254352029524575
dUTPP_c,"Deoxyuridine-triphosphatase","nucleotide metabolism",0.000281925547855702,0.000281925547855702,0.000254352029524575,0.000254352029524575
dTMPS_c,"Thymidylate synthase","nucleotide metabolism",0.000281925547855702,0.000281925547855702,0.000254352029524575,0.000254352029524575
dTMPK_c,"Thymidine monophosphate kinase","nucleotide metabolism",0.000281925547855702,0.000281925547855702,0.000254352029524575,0.000254352029524575
GDPK_c,"Nucleoside-diphosphate kinase","nucleotide metabolism",0.000164717344237282,0.000164717344237282,0.000148607287006477,0.000148607287006477
dADPK_c,"Nucleoside-diphosphate kinase","nucleotide metabolism",0.000277083074422174,0.000277083074422174,0.000249983170600278,0.000249983170600278
dCDPK_c,"Nucleoside-diphosphate kinase","nucleotide metabolism",0.000164261582031773,0.000164261582031773,0.00014819610028419,0.00014819610028419
dGDPK_c,"Nucleoside-diphosphate kinase","nucleotide metabolism",0.00015113807209637,0.00015113807209637,0.000136356125468343,0.000136356125468343
dTDPK_c,"Nucleoside-diphosphate kinase","nucleotide metabolism",0.000281925547855702,0.000281925547855702,0.000254352029524575,0.000254352029524575
dUDPK_c,"Nucleoside-diphosphate kinase","nucleotide metabolism",0.000281925547855702,0.000281925547855702,0.000254352029524575,0.000254352029524575
Tr_NO2,"NO2 transporter","transport",0.0312423556604458,0.0330840375921909,0,0.0173692822372512
Tr_NTT,"Nucleotide transporter","transport",9.4200807157772,9.60467709854125,7.9283960768504,8.31960875103268
Tr_TPT1,"TP/Pi translocator","transport",-9.16710569825054,-8.89758379833875,-8.11617643387612,-7.55775359802127
Tr_TPT2,"TP/Pi translocator","transport",15.4441968803098,21.0761933250144,13.4713816890266,14.4007689937407
Tr_GCA1,"GCA/GCEA shuffle","transport",4.93056886886883,4.93451980491277,0,0.164928450147594
Tr_BAT11,"B0,+-type amino acid transporter 1","transport",-5.06739539096717,-5.05752923607999,-0.168722881391832,-0.0767173756496387
Tr_BAT15,"B0,+-type amino acid transporter 1","transport",0.0847538252137463,0.0883105494727821,0.0123595455024537,0.0718231483261622
Tr_ORO,"ORO exporter","transport",0.000897656218192322,0.000897656218192322,0.000809861620024031,0.000811482964608663
Tr_DHO1,"DHO shuffle","transport",0.000897656218192322,0.000897656218192322,0.000809861620024031,0.000811482964608663
Tr_DHO2,"DHO shuffle","transport",0.000897656218192322,0.000897656218192322,0.000809861620024031,0.000811482964608663
Tr_O2h,"O2 diffusion","transport",-20.7965263860418,-20.7965263860418,-18.9812977538562,-18.8312732144232
Tr_O2m,"O2 diffusion","transport",2.59260351038984,2.60000730761166,4.07998001677747,4.27369871925149
Tr_O2p,"O2 diffusion","transport",2.46528443443441,2.46725990245569,0,0.0824642249476781
Tr_CO2h,"CO2 diffusion","transport",18.3216206984138,18.3241219131635,16.8737281522495,17.0793294048801
Tr_CO2m,"CO2 diffusion","transport",-0.332805227759019,-0.325691779256815,-0.284554951193849,-0.161266729211566
Tr_H2Oh,"H2O diffusion","transport",19.3108993507011,19.5828887192947,12.1556676869975,12.5012634166932
Tr_H2Om,"H2O diffusion","transport",-9.66857009269302,-9.58201099268922,-8.42105789275384,-7.98537408994837
Tr_H2Op,"H2O diffusion","transport",-4.93451980538476,-4.93056886889587,-0.164928449895717,0
Tr_NH41,"NH4 diffusion","transport",0.85236522454266,0.85789026780745,5.39936516581071,5.49319130592007
Tr_NH42,"NH4 diffusion","transport",4.92106208753392,4.93109195154963,0.049280514661623,0.0965009241888856
Tr_AC1,"AC diffusion","transport",0.382002590178104,0.382346761542384,0.344641111224456,0.374355565610865
Tr_Pyr2,"Pyr diffusion","transport",5.29984217923833,5.30962577287979,0.287898823311412,0.378695397049006
Tr_Pyr3,"Pyr diffusion","transport",-4.97352831407948,-4.96366216151346,0,0
Tr_GCA2,"GCA diffusion","transport",4.93056886886883,4.93451980491133,0,0.164928450147594
Tr_Ala1,"Ala diffusion","transport",4.96366216149005,4.97352832036515,0,0.0840364098402265
Tr_Leu2,"Leu exporter","transport",0.0646088299063666,0.0646400626236245,0.0582898113948279,0.063871404338146
Tr_Ser2,"Ser exporter","transport",0,0.00163318887601151,0.00673649988792712,0.217830184292791
Tr_Thr2,"Thr exporter","transport",0.42484504204947,0.425304601956834,0.370203489798344,0.413111947964979
Im_CO2,"Import CO2","import",18.4495768020902,18.4638037001686,17.2062431850849,17.3977115012508
Im_H2O,"Import H2O","import",10.8855939107255,10.8910741724302,10.110022369343,10.2083216856434
Im_Pi,"Import Pi","import",0.00518666749272878,0.00518666749272878,0.00467938933975557,0.00468875748651953
Im_NO3,"Import NO3","import",0.0312423556662225,0.0330840386426232,0,0.0173692822431827
Im_NH4,"Import NH4","import",6.0518546447664,6.0606012824711,5.72998762895421,5.82515414247285
Ex_O2,"Export O2","export",15.7293929609334,15.7367967401323,14.6096960527282,14.7571450267397
Ex_Gly_h,"Export Gly","export",0,0.00368336591025514,4.38978290682171,4.5996500396208
Ex_Gly_x,"Export Gly","export",4.84769313409819,5.02081124553688,0,0.286307772742217
NGAM_m,"Maintenance","maintenance",12.8126398280478,12.8684223394515,20.3315460341461,21.3004222251754
Bio_opt,"Light limiting biomass","biomass reaction",0.000406930540632644,0.000406930540632644,0.000367131002041794,0.000367131002041794
