ReactionID,ReactionName,ReactionSubSystem,minFluxWT,maxFluxWT,minFluxMUT,maxFluxMUT
EPSPS_h,"EPSP synthase","Shikimate pathway",0.0705619909548876,0.0717028521468464,0.0557918315186469,0.0608336753869053
CHRS_h,"CHR synthase","Shikimate pathway",0.0705619909548876,0.0717028521468464,0.0557918315186469,0.0608336753869053
iCitDHNADP_c,"iCit dehydrogenase","pyruvate metabolism",0,0.397576268859507,0.928635586089103,1.25642549809129
ACoAC_h,"A-CoA carboxylase","fatty acid synthesis",0.421533633155036,0.424796118383422,0.33329747546486,0.370312468823957
ACPM_h,"M-CoA:ACP malonyltransferase","fatty acid synthesis",0.421533633155036,0.424796118383422,0.33329747546486,0.370312468823957
PPiase_h,"inorganic PPiase","pyrophosphate recycling",0.318135394054106,0.415306201803467,2.70244137632513,4.00600344224213
DHFR_c,"Dihydrofolate reductase","THF recycling",0.000374427967219519,0.000374427967219519,0.000296052049948167,0.000296052049948167
TRXR_c,"Thioredoxin reductase","TRX recycling",0.00116130984206583,0.00116130984206583,0.000918222433868048,0.000920060717018935
NO3R1_c,"NO3 reductase","nitrate assimilation",0,0.0459183674312939,0.773448109843135,1.51721304153897
NO2R_h,"Fd-NO2 reductase","nitrate assimilation",0,0.0459183724114718,0.918858389759539,1.51721304112543
HCO3DHA_h,"HCO3 dehydratase","carbon fixation",0.464622941545057,0.46788542677345,0.367367254425137,0.404382247338205
AlaTA_m,"Ala transaminase","alanine synthesis",6.90858305677137,8.67805148560977,-0.7232040216563,0.690882180315175
AlaTA_x,"Ala transaminase","alanine synthesis",-7.41068437314521,-6.94914181624353,0,0
AspAT_h,"Asp aminotransferase","aspartate synthesis",0.745298807468924,0.765664996576226,0.580683224382415,0.709825970710273
GluDH2NAD_m,"Glu dehydrogenase","glutamate degradation",0,2.25023684769989,6.21753922267409,7.45728336458387
GluDC_c,"Glu decarboxylase","glutamate degradation",0.0688638420606519,0.207357812048631,0.814666701433224,1.12897976981042
SCASeADH_m,"SCA-SeA dehydrogenase","glutamate degradation",0.0688130345326666,0.207307004567012,0.81462652901515,1.12893959904165
GlnS_h,"Gln synthetase","glutamine synthesis",1.23762733766184,1.33452414746073,6.27908066344812,6.62844875992357
GCAO_h,"GCA oxidase","glycine synthesis",0.00110396828043513,0.0929407131017195,4.08595174049192,4.67714530363159
CAT_h,"Catalase","glycine synthesis",0.000551984140217565,0.0464703616429256,2.04297587024596,2.33857265181579
GGAT_h,"Glu:GLX aminotransferase","glycine synthesis",0,0.0929407131131441,4.0859517404465,4.67714530691243
ALS1_h,"AL synthase","isoleucine synthesis, leucine synthesis, valine synthesis",0.213405101287435,0.215432463249781,0.168734771970662,0.17924198241121
ALS3_h,"AL synthase","leucine synthesis, valine synthesis",0.164858330035031,0.166885691997841,0.130349895823814,0.138587475047139
KARI3_h,"Ketol-acid reductoisomerase","leucine synthesis, valine synthesis",0.164858330035031,0.166885691997841,0.130349895823814,0.138587475047139
KARI4_h,"Ketol-acid reductoisomerase","leucine synthesis, valine synthesis",0.164858330035031,0.166885691997841,0.130349895823814,0.138587475047139
DHADA2_h,"DH-acid dehydratase","leucine synthesis, valine synthesis",0.164858330035031,0.166885691997841,0.130349895823814,0.138587475047139
2IPMS_h,"2-IPM synthase","leucine synthesis",0.0858075936366731,0.0870752171834533,0.0678461979908889,0.0740135066523441
3IPMDA1_h,"3-IPM dehydratase","leucine synthesis",0.0858075936366731,0.0870752171834533,0.0678461979908889,0.0740135066523441
3IPMDA2_h,"3-IPM dehydratase","leucine synthesis",0.0858075936366731,0.0870752171834533,0.0678461979908889,0.0740135066523441
3IPMDH_h,"3-IPM dehydrogenase","leucine synthesis",0.0858075936366731,0.0870752171834533,0.0678461979908889,0.0740135066523441
IPODC_h,"spontaneous","leucine synthesis",0.0858075936366731,0.0870752171834533,0.0678461979908889,0.0740135066523441
BAATA2_h,"B.-chain-aa transaminase","leucine synthesis",0.0858075936366731,0.0870752171834533,0.0678461979908889,0.0740135066523441
AspK_h,"Asp kinase","lysine synthesis, methionine synthesis, threonine synthesis",0.682034738035535,0.702400927513234,0.530661700661027,0.659804447010506
Asp-SeADH_h,"Asp-SeA dehydrogenase","lysine synthesis",0.682034738035535,0.702400927513234,0.530661700661027,0.659804447010506
DHDS_h,"DHD synthase","lysine synthesis",0.0559869388584957,0.0578883741787184,0.0442676548509553,0.0533074436656448
DAPAT_h,"DAP aminotransferase","lysine synthesis",0.0559869388584957,0.0578883742238014,0.0442676548509553,0.0533074436677657
DAPE_h,"DAP epimerase","lysine synthesis",0.0559869388584957,0.0578883742238014,0.0442676548509553,0.0533074436677657
DAPDC_h,"DAP decarboxylase","lysine synthesis",0.0559869388584957,0.0578883742238014,0.0442676548509553,0.0533074436677657
HSerK_h,"H-Ser kinase","methionine synthesis, threonine synthesis",0.62604779917589,0.646413988657434,0.486394045810087,0.615536794251565
CHRM_c,"CHR mutase","phenylalanine synthesis, tyrosine synthesis",0.0614440720471521,0.0625849332391599,0.0485824911719988,0.0536578005704783
GPAT_h,"Glu:PRE aminotransferase","phenylalanine synthesis, tyrosine synthesis",0.0614440720471521,0.0625849332391599,0.0485824911719988,0.0536578005704975
AGNDA_h,"AGN dehydratase","phenylalanine synthesis",0.036027216776688,0.0371680779684684,0.0284859366208128,0.0335612460345838
PGADH_h,"PGA dehydrogenase","serine synthesis",0.0272850713521393,0.0737554290011722,0.629531531060491,1.27968097373351
PSerAT_h,"PSer aminotransferase","serine synthesis",0.0272850713521393,0.0737554290011722,0.629531531060491,1.27968097373351
PSerP_h,"PSer phosphatase","serine synthesis",0.0272850713521393,0.0737554290011722,0.629531531060491,1.27968097373351
ThrS_h,"Threonine synthase","threonine synthesis",0.60788064673053,0.628246835838537,0.472029673551408,0.601172422053478
AGNDH_h,"AGN dehydrogenase","tyrosine synthesis",0.0254168552706915,0.0265577164893613,0.020096554551218,0.025040845665788
BAATA3_h,"B.-chain-aa transaminase","valine synthesis",0.0790507363985853,0.0810780983609383,0.0625036979330841,0.07074127700865
ATase_h,"ATase","IMP synthesis",0.00110396828046977,0.0011050171291126,0.000872883708200572,0.000874631223171884
PRAGlyL_h,"PRA-Gly ligase","IMP synthesis",0.00110396828046977,0.0011050171291126,0.000872883708200572,0.000874631223171884
GARFT_h,"GAR formyltransferase","IMP synthesis",0.00110396828046977,0.0011050171291126,0.000872883708200572,0.000874631223171884
FGAMS_h,"FGAM synthase","IMP synthesis",0.00110396828046977,0.0011050171291126,0.000872883708200572,0.000874631223171884
FGAMCL_h,"FGAM cyclo-ligase","IMP synthesis",0.00110396828046977,0.0011050171291126,0.000872883708200572,0.000874631223171884
AIRC_h,"AIR carboxylase","IMP synthesis",0.00110396828046977,0.0011050171291126,0.000872883708200572,0.000874631223171884
SAICARS_h,"SAICAR synthase","IMP synthesis",0.00110396828046977,0.0011050171291126,0.000872883708200572,0.000874631223171884
DCAMPL1_h,"Adenylo-SCA lyase","IMP synthesis",0.00110396828046977,0.0011050171291126,0.000872883708200572,0.000874631223171884
AMPDA_c,"AMP deaminase","GMP synthesis",0.000419490544126267,0.000419490544126267,0.000331682049406429,0.000331682049406429
IMPDH_c,"IMP dehydrogenase","GMP synthesis",0.000419490544126267,0.000419490544126267,0.000331682049406429,0.000331682049406429
GMPS_c,"GMP synthase","GMP synthesis",0.000419490544126267,0.000419490544126267,0.000331682049406429,0.000331682049406429
AspCT_h,"Asp carbamoyltransferase","UMP synthesis",0.00119218565183654,0.00119337903086741,0.000942635265111154,0.000944522422799064
DHOase_h,"DHOase","UMP synthesis",0.00119218565183654,0.00119337903086741,0.000942635265111154,0.000944522422799064
DHODH_m,"DHO dehydrogenase","UMP synthesis",0.00119218565183654,0.00119337903086741,0.000942635265111154,0.000944522422799064
OROPRT_c,"ORO PR-transferase","UMP synthesis",0.00119218565183654,0.00119337903086741,0.000942635265111154,0.000944522422799064
OMPDC_c,"OMP decarboxylase","UMP synthesis",0.00119218565183654,0.00119337903086741,0.000942635265111154,0.000944522422799064
CTPS_c,"CTP synthase","CTP synthesis",0.000486425062594732,0.000486425062594732,0.00038460571734725,0.00038460571734725
GMPK_c,"guanylate kinase","nucleotide metabolism",0.000419490544126267,0.000419490544126267,0.000331682049406429,0.000331682049406429
NMPK_c,"UMP/CMP kinase","nucleotide metabolism",0.00119218565183654,0.00119337903086741,0.000942635265111154,0.000944522422799064
CTPP_c,"Nucleoside-triphosphatase","nucleotide metabolism",0.000218157349414459,0.000218157349414459,0.000172492271303932,0.000172492271303932
ADPR_c,"Ribonucleoside-diphosphate reductase","nucleotide metabolism",0.000367996632784519,0.000367996632784519,0.000290966933690632,0.000290966933690632
CDPR_c,"Ribonucleoside-diphosphate reductase","nucleotide metabolism",0.000218157349414459,0.000218157349414459,0.000172492271303932,0.000172492271303932
GDPR_c,"Ribonucleoside-diphosphate reductase","nucleotide metabolism",0.000200727892647337,0.000200727892647337,0.000158711178925317,0.000158711178925317
UDPR_c,"Ribonucleoside-diphosphate reductase","nucleotide metabolism",0.000374427967219519,0.000374427967219519,0.000296052049948167,0.000296052049948167
dUTPP_c,"Deoxyuridine-triphosphatase","nucleotide metabolism",0.000374427967219519,0.000374427967219519,0.000296052049948167,0.000296052049948167
dTMPS_c,"Thymidylate synthase","nucleotide metabolism",0.000374427967219519,0.000374427967219519,0.000296052049948167,0.000296052049948167
dTMPK_c,"Thymidine monophosphate kinase","nucleotide metabolism",0.000374427967219519,0.000374427967219519,0.000296052049948167,0.000296052049948167
GDPK_c,"Nucleoside-diphosphate kinase","nucleotide metabolism",0.000218762651478929,0.000218762651478929,0.000172970870481112,0.000172970870481112
dADPK_c,"Nucleoside-diphosphate kinase","nucleotide metabolism",0.000367996632784519,0.000367996632784519,0.000290966933690632,0.000290966933690632
dCDPK_c,"Nucleoside-diphosphate kinase","nucleotide metabolism",0.000218157349414459,0.000218157349414459,0.000172492271303932,0.000172492271303932
dGDPK_c,"Nucleoside-diphosphate kinase","nucleotide metabolism",0.000200727892647337,0.000200727892647337,0.000158711178925317,0.000158711178925317
dTDPK_c,"Nucleoside-diphosphate kinase","nucleotide metabolism",0.000374427967219519,0.000374427967219519,0.000296052049948167,0.000296052049948167
dUDPK_c,"Nucleoside-diphosphate kinase","nucleotide metabolism",0.000374427967219519,0.000374427967219519,0.000296052049948167,0.000296052049948167
Tr_NO2,"NO2 transporter","transport",0,0.0459183724114718,0.918858389759539,1.51721304112543
Tr_NTT,"Nucleotide transporter","transport",13.1082169677913,13.6633137263708,10.6204431674908,12.3184599030619
Tr_GCA1,"GCA/GCEA shuffle","transport",6.95568339406947,7.05899973219252,1.34415324313729,2.18975984504389
Tr_GCEA1,"GCA/GCEA shuffle","transport",0,0.0828236683460441,1.34415324313729,2.18975984321645
Tr_BAT11,"B0,+-type amino acid transporter 1","transport",-7.53535011104385,-7.07380755417291,-0.119612477193828,-0.0448006004725548
Tr_BAT13,"B0,+-type amino acid transporter 1","transport",-0.109732408911229,4.50701197358315,-1.03305429530448,-0.235124721995014
Tr_BAT15,"B0,+-type amino acid transporter 1","transport",0.0688130345236643,0.207307006260088,0.814626529543639,1.12893959736396
Tr_ORO,"ORO exporter","transport",0.00119218565183654,0.00119337903086741,0.000942635265111154,0.000944522422799064
Tr_DHO1,"DHO shuffle","transport",0.00119218565183654,0.00119337903086741,0.000942635265111154,0.000944522422799064
Tr_DHO2,"DHO shuffle","transport",0.00119218565183654,0.00119337903086741,0.000942635265111154,0.000944522422799064
Tr_O2h,"O2 diffusion","transport",-28.665109622961,-28.6191912462814,-27.4633258327892,-27.0630573095581
Tr_O2m,"O2 diffusion","transport",3.45201427836913,3.77565947088018,8.07575697024156,9.0229184200416
Tr_O2p,"O2 diffusion","transport",3.47784169703474,3.52949986604648,0.672076621568644,1.09487992252227
Tr_CO2h,"CO2 diffusion","transport",25.2331070851628,25.3579572145925,20.9127849041233,21.6963184516298
Tr_CO2m,"CO2 diffusion","transport",-0.62204363248747,-0.345055669034847,-2.37597755047683,-1.79326313392143
Tr_H2Oh,"H2O diffusion","transport",26.5245859015868,28.5014938750657,16.434820463519,18.2263942811916
Tr_H2Op,"H2O diffusion","transport",-7.05899973200241,-6.95568339396776,-2.18975983067625,-1.34415322595987
Tr_NH41,"NH4 diffusion","transport",1.13005510651904,1.26781021843073,4.70911837634298,5.53383041123734
Tr_NH42,"NH4 diffusion","transport",6.84228858576109,7.35432423309734,-1.08278670750499,-0.768473638999828
Tr_Pyr2,"Pyr diffusion","transport",7.44611871466584,7.85716820612062,1.06465143183034,1.36829316359154
Tr_Pyr3,"Pyr diffusion","transport",-7.41068437314521,-6.94914181624353,0,0
Tr_GCA2,"GCA diffusion","transport",6.95568339406947,7.05899973200431,1.34415324313729,2.18975984504389
Tr_Ala1,"Ala diffusion","transport",6.94914181620407,7.41068434876639,0,0.0210419896124385
Tr_Ser1,"Ser diffusion","transport",0,0.0828236611654385,1.34415324688306,2.18975984290515
Tr_Glu2,"Glu importer","transport",0.788053373008146,0.884950182824556,0.614488329451219,0.773650269330805
Tr_Leu2,"Leu exporter","transport",0.0858075936369357,0.0870752170449595,0.0678461979909758,0.0740688257204127
Tr_Lys2,"Lys exporter","transport",0.055986938858727,0.0578883741781633,0.0442676548510363,0.0533074436627568
Tr_Phe2,"Phe exporter","transport",0.0360272167769467,0.0371680778455915,0.0284859367208776,0.0335612460226608
Tr_Ser2,"Ser exporter","transport",0,0.0459183724163571,0.607957817129103,1.25810726545541
Tr_Tyr2,"Tyr exporter","transport",0.0254168552709111,0.0265577163385802,0.0200965546512649,0.0250408456501925
Tr_Val2,"Val exporter","transport",0.0790507363988358,0.0810780983601376,0.0625036979330841,0.0707412770191987
Im_CO2,"Import CO2","import",25.1315592551315,25.6855351660669,17.7758570302331,18.1643333092318
Im_H2O,"Import H2O","import",14.7734901804406,15.0045597587388,11.5169614072508,12.3086617453197
Im_Pi,"Import Pi","import",0.00688846179684255,0.00689535715397979,0.00544655691984758,0.0054574609380218
Im_NO3,"Import NO3","import",0,0.0459183724175148,0.918858389759649,1.51721303855004
Im_NH4,"Import NH4","import",8.34979735693241,8.67270368479807,4.24551597045499,4.68531022480588
Ex_O2,"Export O2","export",21.3656900865673,21.6893352749514,17.0884883977927,18.5752162203836
Ex_Gly_h,"Export Gly","export",0,0.0918367448223069,4.08507885678395,4.67627242330695
Ex_Gly_x,"Export Gly","export",2.54704644405807,7.27047032996334,0,0.497850823133514
NGAM_m,"Maintenance","maintenance",15.8172619952918,18.6134783682873,39.4673254407225,43.9611472832019
Bio_opt,"Light limiting biomass","biomass reaction",0.000540448271848731,0.000540448271848731,0.000427320693910549,0.000427320693910549
Tr_HPR1,"Hydroxypyruvate transporter","",0,0.0828236683460441,1.34415324313729,2.18975983940239
GCEADH_c,"GCEA dehydrogenase","",0,0.0828236683460441,1.34415324313729,2.18975983940239
